transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,profit,month,day_of_week,hour,age_group
1796,2023-12-11,18:36:00,69,Male,43.0,Beauty,4.0,30.0,11.1,120.0,75.6,12.0,Monday,18,36-50
1839,,21:57:00,92,Female,20.0,Electronics,4.0,300.0,156.0,1200.0,576.0,,,21,18-25
1927,2023-06-09,19:44:00,46,Male,43.0,Electronics,4.0,500.0,180.0,2000.0,1280.0,6.0,Friday,19,36-50
407,,22:17:00,117,Female,46.0,Electronics,3.0,300.0,138.0,900.0,486.0,,,22,36-50
1407,2022-10-04,19:41:00,54,Female,46.0,Electronics,3.0,300.0,120.0,900.0,540.0,10.0,Tuesday,19,36-50
46,2022-08-11,17:50:00,54,Female,20.0,Electronics,4.0,300.0,84.0,1200.0,864.0,8.0,Thursday,17,18-25
509,2023-10-07,19:35:00,70,Female,37.0,Electronics,3.0,300.0,141.0,900.0,477.0,10.0,Saturday,19,36-50
874,,18:14:00,90,Male,60.0,Beauty,1.0,30.0,12.6,30.0,17.4,,,18,51-65
1046,,21:47:00,5,Female,20.0,Electronics,4.0,300.0,156.0,1200.0,576.0,,,21,18-25
1509,,20:40:00,67,Female,37.0,Electronics,3.0,300.0,129.0,900.0,513.0,,,20,36-50
1874,,20:58:00,126,Male,60.0,Beauty,1.0,30.0,12.6,30.0,17.4,,,20,51-65
788,,18:54:00,90,Female,52.0,Beauty,3.0,300.0,105.0,900.0,585.0,,,18,51-65
1788,2022-03-05,20:35:00,98,Female,52.0,Beauty,3.0,300.0,150.0,900.0,450.0,3.0,Saturday,20,51-65
378,2022-03-11,18:16:00,81,Male,50.0,Beauty,1.0,300.0,165.0,300.0,135.0,3.0,Friday,18,36-50
1378,,21:56:00,27,Male,50.0,Beauty,1.0,300.0,132.0,300.0,168.0,,,21,36-50
480,,22:12:00,126,Female,42.0,Beauty,4.0,500.0,225.0,2000.0,1100.0,,,22,36-50
492,,17:52:00,4,Male,61.0,Beauty,4.0,25.0,6.5,100.0,74.0,,,17,51-65
737,,21:11:00,26,Female,33.0,Clothing,1.0,50.0,14.0,50.0,36.0,,,21,26-35
1480,,18:05:00,3,Female,42.0,Beauty,4.0,500.0,165.0,2000.0,1340.0,,,18,36-50
1492,,22:09:00,146,Male,61.0,Beauty,4.0,25.0,10.0,100.0,60.0,,,22,51-65
1737,,22:32:00,40,Female,33.0,Clothing,1.0,50.0,14.0,50.0,36.0,,,22,26-35
684,,18:02:00,54,Female,28.0,Clothing,2.0,500.0,225.0,1000.0,550.0,,,18,26-35
878,,18:53:00,31,Female,20.0,Clothing,1.0,30.0,11.7,30.0,18.3,,,18,18-25
1684,,21:40:00,43,Female,28.0,Clothing,2.0,500.0,200.0,1000.0,600.0,,,21,26-35
1878,,22:56:00,97,Female,20.0,Clothing,1.0,30.0,7.5,30.0,22.5,,,22,18-25
78,,21:08:00,68,Female,47.0,Clothing,3.0,500.0,265.0,1500.0,705.0,,,21,36-50
260,,21:09:00,107,Male,28.0,Beauty,2.0,30.0,10.5,60.0,39.0,,,21,26-35
455,,19:15:00,134,Male,31.0,Electronics,4.0,25.0,13.25,100.0,47.0,,,19,26-35
837,,20:35:00,53,Male,18.0,Beauty,3.0,30.0,7.5,90.0,67.5,,,20,18-25
1078,2023-04-05,22:20:00,16,Female,47.0,Clothing,3.0,500.0,125.0,1500.0,1125.0,4.0,Wednesday,22,36-50
1260,,17:26:00,117,Male,28.0,Beauty,2.0,30.0,13.5,60.0,33.0,,,17,26-35
1455,,21:35:00,32,Male,31.0,Electronics,4.0,25.0,13.75,100.0,45.0,,,21,26-35
1837,,20:45:00,32,Male,18.0,Beauty,3.0,30.0,8.1,90.0,65.7,,,20,18-25
45,,18:27:00,121,Female,55.0,Electronics,1.0,30.0,10.5,30.0,19.5,,,18,51-65
449,2022-03-01,18:28:00,58,Male,25.0,Electronics,4.0,50.0,26.5,200.0,94.0,3.0,Tuesday,18,18-25
1045,,17:28:00,110,Female,55.0,Electronics,1.0,30.0,9.9,30.0,20.1,,,17,51-65
1449,,18:42:00,12,Male,25.0,Electronics,4.0,50.0,23.5,200.0,106.0,,,18,18-25
904,2022-01-04,20:26:00,43,Male,28.0,Clothing,1.0,500.0,160.0,500.0,340.0,1.0,Tuesday,20,26-35
1904,,19:41:00,117,Male,28.0,Clothing,1.0,500.0,220.0,500.0,280.0,,,19,26-35
59,,18:28:00,61,Male,62.0,Clothing,1.0,50.0,27.0,50.0,23.0,,,18,51-65
128,,22:22:00,77,Male,25.0,Beauty,1.0,500.0,180.0,500.0,320.0,,,22,18-25
186,,18:15:00,92,Male,20.0,Clothing,4.0,50.0,23.5,200.0,106.0,,,18,18-25
802,,18:00:00,57,Female,46.0,Beauty,1.0,30.0,9.9,30.0,20.1,,,18,36-50
1059,2022-12-07,22:05:00,89,Male,62.0,Clothing,1.0,50.0,12.5,50.0,37.5,12.0,Wednesday,22,51-65
1128,2022-04-01,17:35:00,60,Male,25.0,Beauty,1.0,500.0,135.0,500.0,365.0,4.0,Friday,17,18-25
1186,2023-10-09,18:24:00,5,Male,20.0,Clothing,4.0,50.0,18.5,200.0,126.0,10.0,Monday,18,18-25
1802,,22:17:00,33,Female,46.0,Beauty,1.0,30.0,9.6,30.0,20.4,,,22,36-50
75,,20:51:00,110,Male,61.0,Beauty,4.0,50.0,13.5,200.0,146.0,,,20,51-65
447,,17:57:00,37,Male,22.0,Beauty,4.0,500.0,245.0,2000.0,1020.0,,,17,18-25
528,2023-11-12,21:51:00,102,Female,36.0,Clothing,2.0,30.0,9.6,60.0,40.8,11.0,Sunday,21,36-50
1075,,19:17:00,92,Male,61.0,Beauty,4.0,50.0,21.5,200.0,114.0,,,19,51-65
1447,,22:21:00,137,Male,22.0,Beauty,4.0,500.0,155.0,2000.0,1380.0,,,22,18-25
1528,2023-06-07,19:44:00,126,Female,36.0,Clothing,2.0,30.0,12.3,60.0,35.4,6.0,Wednesday,19,36-50
759,,21:21:00,75,Male,49.0,Electronics,2.0,50.0,21.5,100.0,57.0,,,21,36-50
870,2022-11-04,19:41:00,16,Female,46.0,Electronics,4.0,30.0,11.1,120.0,75.6,11.0,Friday,19,36-50
1759,2022-03-11,17:27:00,102,Male,49.0,Electronics,2.0,50.0,23.0,100.0,54.0,3.0,Friday,17,36-50
1870,2023-09-11,20:38:00,119,Female,46.0,Electronics,4.0,30.0,10.5,120.0,78.0,9.0,Monday,20,36-50
77,2022-07-04,20:45:00,44,Female,47.0,Clothing,2.0,50.0,24.0,100.0,52.0,7.0,Monday,20,36-50
381,,19:05:00,63,Female,44.0,Clothing,4.0,25.0,12.25,100.0,51.0,,,19,36-50
439,2022-06-05,21:46:00,42,Male,50.0,Clothing,3.0,25.0,11.75,75.0,39.75,6.0,Sunday,21,36-50
792,2023-04-01,22:50:00,4,Female,20.0,Beauty,1.0,50.0,26.5,50.0,23.5,4.0,Saturday,22,18-25
1077,,18:45:00,141,Female,47.0,Clothing,2.0,50.0,15.0,100.0,70.0,,,18,36-50
1381,,17:26:00,48,Female,44.0,Clothing,4.0,25.0,7.75,100.0,69.0,,,17,36-50
1439,,20:53:00,76,Male,50.0,Clothing,3.0,25.0,7.25,75.0,53.25,,,20,36-50
1792,,17:37:00,88,Female,20.0,Beauty,1.0,50.0,26.5,50.0,23.5,,,17,18-25
176,,18:15:00,53,Female,43.0,Beauty,2.0,50.0,25.5,100.0,49.0,,,18,36-50
216,2022-04-11,17:28:00,141,Male,62.0,Electronics,2.0,50.0,26.5,100.0,47.0,4.0,Monday,17,51-65
1176,2023-04-01,20:33:00,34,Female,43.0,Beauty,2.0,50.0,21.0,100.0,58.0,4.0,Saturday,20,36-50
1216,2023-01-03,22:53:00,23,Male,62.0,Electronics,2.0,50.0,13.0,100.0,74.0,1.0,Tuesday,22,51-65
772,,21:47:00,25,Male,26.0,Electronics,1.0,30.0,16.2,30.0,13.8,,,21,26-35
1772,2022-03-02,19:06:00,59,Male,26.0,Electronics,1.0,30.0,13.2,30.0,16.8,3.0,Wednesday,19,26-35
53,2022-06-01,17:57:00,32,Male,34.0,Electronics,2.0,50.0,22.0,100.0,56.0,6.0,Wednesday,17,26-35
1053,2023-10-02,21:13:00,40,Male,34.0,Electronics,2.0,50.0,20.5,100.0,59.0,10.0,Monday,21,26-35
43,,21:42:00,118,Female,48.0,Clothing,1.0,300.0,111.0,300.0,189.0,,,21,36-50
71,,19:11:00,32,Female,51.0,Beauty,4.0,25.0,11.5,100.0,54.0,,,19,51-65
93,,20:52:00,148,Female,35.0,Beauty,4.0,500.0,140.0,2000.0,1440.0,,,20,26-35
302,2023-09-02,17:51:00,26,Male,57.0,Beauty,2.0,300.0,135.0,600.0,330.0,9.0,Saturday,17,51-65
551,,22:45:00,99,Male,45.0,Electronics,3.0,300.0,141.0,900.0,477.0,,,22,36-50
681,2023-04-08,22:12:00,24,Female,43.0,Electronics,2.0,30.0,8.4,60.0,43.2,4.0,Saturday,22,36-50
722,,18:35:00,25,Male,20.0,Beauty,3.0,300.0,162.0,900.0,414.0,,,18,18-25
728,2022-02-06,19:35:00,78,Male,51.0,Electronics,3.0,50.0,18.0,150.0,96.0,2.0,Sunday,19,51-65
829,,21:31:00,52,Male,61.0,Beauty,3.0,30.0,9.6,90.0,61.2,,,21,51-65
955,,17:57:00,16,Male,58.0,Clothing,1.0,25.0,12.5,25.0,12.5,,,17,51-65
1043,,18:10:00,20,Female,48.0,Clothing,1.0,300.0,87.0,300.0,213.0,,,18,36-50
1071,,17:38:00,155,Female,51.0,Beauty,4.0,25.0,6.75,100.0,73.0,,,17,51-65
1093,2023-06-11,17:26:00,87,Female,35.0,Beauty,4.0,500.0,270.0,2000.0,920.0,6.0,Sunday,17,26-35
1302,,17:55:00,20,Male,57.0,Beauty,2.0,300.0,102.0,600.0,396.0,,,17,51-65
1551,2023-12-11,22:36:00,84,Male,45.0,Electronics,3.0,300.0,81.0,900.0,657.0,12.0,Monday,22,36-50
1681,2022-09-11,19:32:00,53,Female,43.0,Electronics,2.0,30.0,11.1,60.0,37.8,9.0,Sunday,19,36-50
1722,,20:38:00,22,Male,20.0,Beauty,3.0,300.0,159.0,900.0,423.0,,,20,18-25
1728,,22:30:00,77,Male,51.0,Electronics,3.0,50.0,25.0,150.0,75.0,,,22,51-65
1829,,22:37:00,58,Male,61.0,Beauty,3.0,30.0,12.0,90.0,54.0,,,22,51-65
1955,,21:11:00,134,Male,58.0,Clothing,1.0,25.0,6.5,25.0,18.5,,,21,51-65
144,,22:18:00,119,Female,59.0,Beauty,3.0,500.0,255.0,1500.0,735.0,,,22,51-65
474,2022-08-05,17:57:00,145,Female,26.0,Clothing,3.0,500.0,210.0,1500.0,870.0,8.0,Friday,17,26-35
1144,,21:27:00,148,Female,59.0,Beauty,3.0,500.0,125.0,1500.0,1125.0,,,21,51-65
1474,,20:49:00,84,Female,26.0,Clothing,3.0,500.0,255.0,1500.0,735.0,,,20,26-35
603,,20:17:00,95,Female,40.0,Clothing,3.0,30.0,14.1,90.0,47.7,,,20,36-50
661,2022-05-08,22:09:00,10,Female,44.0,Clothing,4.0,25.0,7.0,100.0,72.0,5.0,Sunday,22,36-50
1603,2023-04-12,20:50:00,132,Female,40.0,Clothing,3.0,30.0,13.2,90.0,50.400000000000006,4.0,Wednesday,20,36-50
1661,2023-07-07,19:18:00,20,Female,44.0,Clothing,4.0,25.0,6.25,100.0,75.0,7.0,Friday,19,36-50
143,2023-11-02,22:20:00,118,Female,45.0,Clothing,1.0,50.0,27.5,50.0,22.5,11.0,Thursday,22,36-50
515,,20:47:00,71,Female,49.0,Clothing,3.0,300.0,75.0,900.0,675.0,,,20,36-50
1143,2023-01-05,21:10:00,23,Female,45.0,Clothing,1.0,50.0,15.0,50.0,35.0,1.0,Thursday,21,36-50
1515,2023-04-02,21:49:00,107,Female,49.0,Clothing,3.0,300.0,135.0,900.0,495.0,4.0,Sunday,21,36-50
304,,18:35:00,59,Female,37.0,Electronics,2.0,30.0,15.6,60.0,28.8,,,18,36-50
676,2023-10-07,22:13:00,80,Male,63.0,Electronics,3.0,500.0,205.0,1500.0,885.0,10.0,Saturday,22,51-65
686,2022-06-01,17:14:00,68,Female,28.0,Electronics,4.0,50.0,23.5,200.0,106.0,6.0,Wednesday,17,26-35
698,,20:56:00,116,Female,64.0,Electronics,1.0,300.0,123.0,300.0,177.0,,,20,51-65
1304,,22:19:00,4,Female,37.0,Electronics,2.0,30.0,9.3,60.0,41.4,,,22,36-50
1676,,20:22:00,91,Male,63.0,Electronics,3.0,500.0,210.0,1500.0,870.0,,,20,51-65
1686,2023-10-12,20:41:00,151,Female,28.0,Electronics,4.0,50.0,26.0,200.0,96.0,10.0,Thursday,20,26-35
1698,2022-07-04,21:50:00,146,Female,64.0,Electronics,1.0,300.0,105.0,300.0,195.0,7.0,Monday,21,51-65
709,,22:32:00,61,Female,19.0,Electronics,2.0,500.0,140.0,1000.0,720.0,,,22,18-25
1709,,20:22:00,97,Female,19.0,Electronics,2.0,500.0,185.0,1000.0,630.0,,,20,18-25
114,,20:57:00,92,Female,22.0,Beauty,4.0,25.0,9.25,100.0,63.0,,,20,18-25
359,,21:49:00,122,Male,50.0,Clothing,1.0,50.0,22.5,50.0,27.5,,,21,36-50
1114,,22:19:00,100,Female,22.0,Beauty,4.0,25.0,12.0,100.0,52.0,,,22,18-25
1359,,22:21:00,55,Male,50.0,Clothing,1.0,50.0,19.0,50.0,31.0,,,22,36-50
773,,19:10:00,3,Male,25.0,Electronics,4.0,500.0,175.0,2000.0,1300.0,,,19,18-25
1773,2023-12-12,18:50:00,80,Male,25.0,Electronics,4.0,500.0,165.0,2000.0,1340.0,12.0,Tuesday,18,18-25
127,,19:37:00,40,Female,33.0,Clothing,2.0,25.0,7.5,50.0,35.0,,,19,26-35
213,,20:48:00,113,Male,27.0,Beauty,3.0,500.0,275.0,1500.0,675.0,,,20,26-35
487,2023-09-04,21:03:00,36,Male,44.0,Clothing,4.0,500.0,235.0,2000.0,1060.0,9.0,Monday,21,36-50
495,,21:06:00,131,Male,24.0,Beauty,2.0,30.0,11.7,60.0,36.6,,,21,18-25
605,,22:24:00,76,Male,37.0,Electronics,2.0,500.0,180.0,1000.0,640.0,,,22,36-50
1127,,19:26:00,87,Female,33.0,Clothing,2.0,25.0,13.0,50.0,24.0,,,19,26-35
1213,,17:23:00,41,Male,27.0,Beauty,3.0,500.0,185.0,1500.0,945.0,,,17,26-35
1487,2023-01-02,19:01:00,131,Male,44.0,Clothing,4.0,500.0,140.0,2000.0,1440.0,1.0,Monday,19,36-50
1495,,22:37:00,113,Male,24.0,Beauty,2.0,30.0,16.2,60.0,27.6,,,22,18-25
1605,,19:39:00,2,Male,37.0,Electronics,2.0,500.0,165.0,1000.0,670.0,,,19,36-50
105,,18:05:00,82,Female,22.0,Electronics,1.0,500.0,230.0,500.0,270.0,,,18,18-25
299,,20:03:00,76,Male,61.0,Electronics,2.0,500.0,230.0,1000.0,540.0,,,20,51-65
934,,18:20:00,111,Male,30.0,Beauty,1.0,500.0,240.0,500.0,260.0,,,18,26-35
1105,2022-12-11,19:09:00,19,Female,22.0,Electronics,1.0,500.0,270.0,500.0,230.0,12.0,Sunday,19,18-25
1299,2022-08-05,18:58:00,11,Male,61.0,Electronics,2.0,500.0,250.0,1000.0,500.0,8.0,Friday,18,51-65
1934,2022-08-09,17:06:00,69,Male,30.0,Beauty,1.0,500.0,150.0,500.0,350.0,8.0,Tuesday,17,26-35
270,,17:46:00,84,Male,43.0,Electronics,1.0,300.0,117.0,300.0,183.0,,,17,36-50
338,2022-05-02,21:26:00,44,Male,54.0,Beauty,2.0,50.0,20.0,100.0,60.0,5.0,Monday,21,51-65
543,,20:30:00,121,Male,49.0,Beauty,2.0,300.0,75.0,600.0,450.0,,,20,36-50
1270,,22:54:00,84,Male,43.0,Electronics,1.0,300.0,108.0,300.0,192.0,,,22,36-50
1338,,19:55:00,31,Male,54.0,Beauty,2.0,50.0,19.0,100.0,62.0,,,19,51-65
1543,2022-03-10,22:40:00,73,Male,49.0,Beauty,2.0,300.0,123.0,600.0,354.0,3.0,Thursday,22,36-50
557,,20:01:00,155,Female,20.0,Beauty,3.0,30.0,12.9,90.0,51.3,,,20,18-25
702,2023-03-03,17:18:00,66,Female,60.0,Clothing,2.0,300.0,78.0,600.0,444.0,3.0,Friday,17,51-65
864,,22:16:00,139,Female,51.0,Electronics,1.0,500.0,215.0,500.0,285.0,,,22,51-65
1557,2022-04-08,17:01:00,14,Female,20.0,Beauty,3.0,30.0,10.2,90.0,59.400000000000006,4.0,Friday,17,18-25
1702,,21:54:00,102,Female,60.0,Clothing,2.0,300.0,87.0,600.0,426.0,,,21,51-65
1864,,21:00:00,112,Female,51.0,Electronics,1.0,500.0,190.0,500.0,310.0,,,21,51-65
254,,22:45:00,104,Male,41.0,Electronics,1.0,500.0,165.0,500.0,335.0,,,22,36-50
295,2022-01-02,20:23:00,80,Female,27.0,Beauty,3.0,300.0,105.0,900.0,585.0,1.0,Sunday,20,26-35
457,,22:49:00,38,Female,58.0,Beauty,3.0,300.0,147.0,900.0,459.0,,,22,51-65
668,,20:33:00,135,Female,62.0,Electronics,3.0,50.0,24.5,150.0,76.5,,,20,51-65
850,,19:01:00,58,Female,26.0,Beauty,2.0,500.0,235.0,1000.0,530.0,,,19,26-35
1254,2023-12-04,18:24:00,86,Male,41.0,Electronics,1.0,500.0,180.0,500.0,320.0,12.0,Monday,18,36-50
1295,2023-04-11,19:28:00,86,Female,27.0,Beauty,3.0,300.0,81.0,900.0,657.0,4.0,Tuesday,19,26-35
1457,,21:31:00,140,Female,58.0,Beauty,3.0,300.0,108.0,900.0,576.0,,,21,51-65
1668,,21:40:00,132,Female,62.0,Electronics,3.0,50.0,14.0,150.0,108.0,,,21,51-65
1850,,20:44:00,154,Female,26.0,Beauty,2.0,500.0,240.0,1000.0,520.0,,,20,26-35
541,,18:37:00,39,Male,56.0,Beauty,1.0,500.0,215.0,500.0,285.0,,,18,51-65
980,,19:51:00,147,Female,31.0,Electronics,3.0,25.0,12.5,75.0,37.5,,,19,26-35
1541,2023-02-10,22:17:00,57,Male,56.0,Beauty,1.0,500.0,195.0,500.0,305.0,2.0,Friday,22,51-65
1980,,20:30:00,112,Female,31.0,Electronics,3.0,25.0,6.5,75.0,55.5,,,20,26-35
262,,20:33:00,30,Female,32.0,Beauty,4.0,30.0,12.6,120.0,69.6,,,20,26-35
467,,22:39:00,151,Female,53.0,Electronics,3.0,50.0,14.5,150.0,106.5,,,22,51-65
1262,,20:33:00,127,Female,32.0,Beauty,4.0,30.0,8.4,120.0,86.4,,,20,26-35
1467,,19:31:00,89,Female,53.0,Electronics,3.0,50.0,14.0,150.0,108.0,,,19,51-65
463,,20:22:00,55,Female,54.0,Beauty,3.0,500.0,175.0,1500.0,975.0,,,20,51-65
1463,,19:45:00,98,Female,54.0,Beauty,3.0,500.0,170.0,1500.0,990.0,,,19,51-65
598,,17:02:00,7,Male,37.0,Beauty,4.0,30.0,11.1,120.0,75.6,,,17,36-50
667,2022-01-12,18:46:00,22,Female,29.0,Electronics,1.0,500.0,190.0,500.0,310.0,1.0,Wednesday,18,26-35
672,,19:44:00,1,Female,34.0,Beauty,2.0,50.0,27.5,100.0,45.0,,,19,26-35
1598,,19:17:00,126,Male,37.0,Beauty,4.0,30.0,9.9,120.0,80.4,,,19,36-50
1667,2022-04-07,19:09:00,40,Female,29.0,Electronics,1.0,500.0,125.0,500.0,375.0,4.0,Thursday,19,26-35
1672,,22:34:00,87,Female,34.0,Beauty,2.0,50.0,15.5,100.0,69.0,,,22,26-35
949,,20:28:00,21,Female,41.0,Electronics,2.0,25.0,9.0,50.0,32.0,,,20,36-50
1949,2022-11-11,20:24:00,105,Female,41.0,Electronics,2.0,25.0,12.5,50.0,25.0,11.0,Friday,20,36-50
27,,19:44:00,39,Female,38.0,Beauty,2.0,25.0,8.25,50.0,33.5,,,19,36-50
347,,19:31:00,26,Male,42.0,Electronics,1.0,25.0,7.0,25.0,18.0,,,19,36-50
687,,17:14:00,86,Female,53.0,Electronics,1.0,300.0,150.0,300.0,150.0,,,17,51-65
1027,,21:00:00,131,Female,38.0,Beauty,2.0,25.0,7.5,50.0,35.0,,,21,36-50
1347,,21:55:00,7,Male,42.0,Electronics,1.0,25.0,13.0,25.0,12.0,,,21,36-50
1687,,22:27:00,102,Female,53.0,Electronics,1.0,300.0,81.0,300.0,219.0,,,22,51-65
549,2022-03-11,19:39:00,114,Female,50.0,Beauty,2.0,50.0,12.5,100.0,75.0,3.0,Friday,19,36-50
675,,18:10:00,26,Female,45.0,Clothing,2.0,30.0,15.9,60.0,28.2,,,18,36-50
730,,19:38:00,131,Female,36.0,Clothing,2.0,25.0,13.25,50.0,23.5,,,19,36-50
798,,21:19:00,73,Male,61.0,Clothing,1.0,50.0,15.0,50.0,35.0,,,21,51-65
1549,,19:25:00,109,Female,50.0,Beauty,2.0,50.0,14.5,100.0,71.0,,,19,36-50
1675,,19:55:00,152,Female,45.0,Clothing,2.0,30.0,16.2,60.0,27.6,,,19,36-50
1730,,19:17:00,116,Female,36.0,Clothing,2.0,25.0,10.75,50.0,28.5,,,19,36-50
1798,,20:26:00,96,Male,61.0,Clothing,1.0,50.0,20.0,50.0,30.0,,,20,51-65
13,2023-08-02,17:43:00,106,Male,22.0,Electronics,3.0,500.0,245.0,1500.0,765.0,8.0,Wednesday,17,18-25
35,,17:30:00,122,Female,58.0,Beauty,3.0,300.0,126.0,900.0,522.0,,,17,51-65
140,2022-07-07,20:20:00,61,Male,38.0,Electronics,1.0,30.0,14.4,30.0,15.6,7.0,Thursday,20,36-50
206,2022-02-09,18:18:00,31,Male,61.0,Clothing,1.0,25.0,11.75,25.0,13.25,2.0,Wednesday,18,51-65
261,2022-06-02,17:48:00,16,Male,21.0,Clothing,2.0,25.0,8.25,50.0,33.5,6.0,Thursday,17,18-25
279,2023-10-08,17:29:00,38,Male,50.0,Clothing,1.0,500.0,210.0,500.0,290.0,10.0,Sunday,17,36-50
308,,19:12:00,130,Female,34.0,Beauty,4.0,300.0,126.0,1200.0,696.0,,,19,26-35
418,2022-01-04,18:05:00,95,Female,60.0,Electronics,2.0,500.0,155.0,1000.0,690.0,1.0,Tuesday,18,51-65
1013,,19:38:00,111,Male,22.0,Electronics,3.0,500.0,200.0,1500.0,900.0,,,19,18-25
1035,,21:56:00,52,Female,58.0,Beauty,3.0,300.0,105.0,900.0,585.0,,,21,51-65
1140,,19:26:00,154,Male,38.0,Electronics,1.0,30.0,15.9,30.0,14.1,,,19,36-50
1206,,19:45:00,68,Male,61.0,Clothing,1.0,25.0,8.5,25.0,16.5,,,19,51-65
1261,,21:19:00,116,Male,21.0,Clothing,2.0,25.0,6.25,50.0,37.5,,,21,18-25
1279,,22:55:00,116,Male,50.0,Clothing,1.0,500.0,170.0,500.0,330.0,,,22,36-50
1308,,22:39:00,91,Female,34.0,Beauty,4.0,300.0,150.0,1200.0,600.0,,,22,26-35
1418,,18:19:00,68,Female,60.0,Electronics,2.0,500.0,215.0,1000.0,570.0,,,18,51-65
612,,19:06:00,77,Female,61.0,Electronics,1.0,500.0,235.0,500.0,265.0,,,19,51-65
875,,21:47:00,134,Female,51.0,Electronics,4.0,500.0,135.0,2000.0,1460.0,,,21,51-65
1612,,21:14:00,140,Female,61.0,Electronics,1.0,500.0,230.0,500.0,270.0,,,21,51-65
1875,2022-03-06,22:42:00,141,Female,51.0,Electronics,4.0,500.0,165.0,2000.0,1340.0,3.0,Sunday,22,51-65
430,,18:36:00,100,Female,43.0,Electronics,3.0,300.0,153.0,900.0,441.0,,,18,36-50
633,2023-06-07,22:20:00,35,Male,39.0,Beauty,4.0,30.0,12.3,120.0,70.8,6.0,Wednesday,22,36-50
1430,,18:25:00,22,Female,43.0,Electronics,3.0,300.0,132.0,900.0,504.0,,,18,36-50
1633,,18:18:00,152,Male,39.0,Beauty,4.0,30.0,11.4,120.0,74.4,,,18,36-50
125,,18:48:00,137,Male,48.0,Clothing,2.0,50.0,19.0,100.0,62.0,,,18,36-50
716,,19:51:00,137,Female,60.0,Clothing,4.0,300.0,108.0,1200.0,768.0,,,19,51-65
790,,20:47:00,29,Male,62.0,Clothing,1.0,25.0,9.25,25.0,15.75,,,20,51-65
960,,19:01:00,134,Male,59.0,Clothing,2.0,30.0,14.4,60.0,31.2,,,19,51-65
1125,2023-12-11,17:51:00,79,Male,48.0,Clothing,2.0,50.0,21.5,100.0,57.0,12.0,Monday,17,36-50
1716,2022-12-02,19:16:00,39,Female,60.0,Clothing,4.0,300.0,87.0,1200.0,852.0,12.0,Friday,19,51-65
1790,,20:52:00,147,Male,62.0,Clothing,1.0,25.0,7.5,25.0,17.5,,,20,51-65
1960,,22:04:00,67,Male,59.0,Clothing,2.0,30.0,13.2,60.0,33.6,,,22,51-65
259,2023-11-03,20:26:00,93,Female,45.0,Clothing,4.0,50.0,22.5,200.0,110.0,11.0,Friday,20,36-50
443,,20:25:00,98,Male,29.0,Clothing,2.0,300.0,114.0,600.0,372.0,,,20,26-35
529,,17:43:00,46,Female,35.0,Clothing,3.0,50.0,20.5,150.0,88.5,,,17,26-35
563,,18:40:00,150,Male,20.0,Clothing,2.0,30.0,16.2,60.0,27.6,,,18,18-25
1259,2022-03-11,17:31:00,105,Female,45.0,Clothing,4.0,50.0,21.0,200.0,116.0,3.0,Friday,17,36-50
1443,,19:37:00,81,Male,29.0,Clothing,2.0,300.0,147.0,600.0,306.0,,,19,26-35
1529,,22:38:00,105,Female,35.0,Clothing,3.0,50.0,17.0,150.0,99.0,,,22,26-35
1563,,17:44:00,22,Male,20.0,Clothing,2.0,30.0,15.3,60.0,29.4,,,17,18-25
801,2022-01-12,17:14:00,153,Male,21.0,Clothing,4.0,50.0,19.0,200.0,124.0,1.0,Wednesday,17,18-25
1801,2022-10-07,22:01:00,148,Male,21.0,Clothing,4.0,50.0,13.5,200.0,146.0,10.0,Friday,22,18-25
160,,17:08:00,127,Female,43.0,Clothing,2.0,50.0,26.5,100.0,47.0,,,17,36-50
508,2023-05-07,22:52:00,32,Male,58.0,Beauty,2.0,300.0,123.0,600.0,354.0,5.0,Sunday,22,51-65
807,,19:49:00,91,Female,50.0,Electronics,4.0,50.0,15.5,200.0,138.0,,,19,36-50
1160,,19:20:00,105,Female,43.0,Clothing,2.0,50.0,14.0,100.0,72.0,,,19,36-50
1508,2022-08-04,20:32:00,90,Male,58.0,Beauty,2.0,300.0,81.0,600.0,438.0,8.0,Thursday,20,51-65
1807,2022-04-08,22:15:00,19,Female,50.0,Electronics,4.0,50.0,22.0,200.0,112.0,4.0,Friday,22,36-50
511,,18:19:00,146,Male,45.0,Beauty,2.0,50.0,24.5,100.0,51.0,,,18,36-50
521,,19:56:00,133,Female,47.0,Clothing,4.0,30.0,8.7,120.0,85.2,,,19,36-50
695,2022-03-04,22:12:00,52,Female,22.0,Electronics,3.0,50.0,21.0,150.0,87.0,3.0,Friday,22,18-25
816,,19:29:00,133,Male,47.0,Beauty,2.0,500.0,240.0,1000.0,520.0,,,19,36-50
1511,2022-09-04,21:36:00,45,Male,45.0,Beauty,2.0,50.0,13.5,100.0,73.0,9.0,Sunday,21,36-50
1521,,19:08:00,30,Female,47.0,Clothing,4.0,30.0,12.9,120.0,68.4,,,19,36-50
1695,,20:51:00,85,Female,22.0,Electronics,3.0,50.0,23.0,150.0,81.0,,,20,18-25
1816,,22:30:00,52,Male,47.0,Beauty,2.0,500.0,245.0,1000.0,510.0,,,22,36-50
217,2022-02-05,17:01:00,17,Female,35.0,Electronics,4.0,50.0,26.5,200.0,94.0,2.0,Saturday,17,26-35
